Customer ID,Name,Street,City,State,PostalCode,Country,Phone,TollFree,Website
1890,Vitamin Discount Center,10359 Cross Creek Blvd. Suite E-F-G,Tampa,FL,NULL,US,,,
1891,Healthy Habits,362 3rd St. NW,Winter Haven,FL,NULL,US,,,
1893,Sunshine Discount Vitamin,2608 Tamiami Trail North,Naples,FL,NULL,US,,,
1894,Divine Wellness,33 South Main Street,Winter Garden,FL,NULL,US,,,
1895,Family Nutrition Center,850- A Lombardi Ave.,Green Bay,WI,NULL,US,,,
1896,The Health Nut,1513 Doctors Court,Watertown,WI,NULL,US,,,
1897,Nature's Alternative Herbs,1301 West Evans Street,Florence,SC,NULL,US,,,
1898,Stone Ground Natural Foods,422 Sylamore Ave,Mountain View,AR,NULL,US,870-269-8164,,
1899,Sunshine Herb Corner,"411 Zerex Street, Box 1690",Fraser,CO,NULL,US,,,
1900,Natural Wellness,1355 East/West Lenn. Suite 231,Austell,GA,NULL,US,,770-745-6470,
1901,Hallelujah Natural Foods & Deli,1222 Asheville Hwy,Brevard,NC,NULL,US,,,
1902,Irina Lenkovskiyms,544 Park Ave. #242,Brooklyn,NY,NULL,US,(347) 971-1890,,
1903,Dr. Andrew Black,64 Fulton Street #303,New York,NY,NULL,US,,,
1904,Natures Food Patch,1225 Cleveland Street,Clearwater,FL,NULL,US,727-443-6703,,www.naturesfoodpatch.com
1906,Health 2 U,800 South Main Street Suite E,Seminole,TX,NULL,US,,,
1907,Bee Healthy LLC,635 Big Horn Ave,Worland,WY,NULL,US,,,
1908,Pure Water Station,34306 HARPER AVENUE,CLINTON TOWNSHIP,MI,NULL,US,(586) 246-4063,,
1909,Oklahoma Academy Country Store,18509 NE 63rd St.,Harrah,OK,NULL,US,,,
1911,Mt Zion Herb Shop,2793 Mount Zion Rd Suite 500,Jonesboro,GA,NULL,US,,,
1912,Ann's Health Food Store,9800 Hwy. 107,Sherwood,AR,NULL,US,,,
1913,The Health Store,613 North Walnut,Cameron,MO,NULL,US,816-632-788,,m/a
1914,Richard's Food Emporium,8125 25th Court East,Sarasota,FL,NULL,US,,,
1915,Farm & Ranch Feed,525 N 1st St.,Glenwood,AR,NULL,US,,,
1916,Treasures for Health,47 Harrison Road,Elizabeth,PA,NULL,US,,,
1917,David' Natural Market,1523 E Rockspring Road,Forest Hill,MD,NULL,US,410-836-0808,,
1918,The Natural Path,1536 NW 23rd Ave.,Portland,OR,NULL,US,,,
1919,Healthy Habits,509 Cypress Gardens Blvd,Winter Haven,FL,NULL,US,33880,,
1920,Farmer's Natural Foods,754 EG Miles Pkwy.,Hinesville,GA,NULL,US,,,
1921,Optimal Health & Wellness,1704 Broadview BLVD,Natrona heights,PA,NULL,US,,,
1922,The Sesame Seed,505D Springridge Rd,Clinton,MS,NULL,US,,,
1924,Nickel Mine Health Foods,2123 Mine Rd,Paradise,PA,NULL,US,,,
1925,Health Styles Market,3600 A South Douglas Hwy,Gillette,WY,NULL,US,,,
1927,Elida Health Foods,101 W. Main St.,Elida,OH,NULL,US,,,
1929,SAV-A-LOT,3105 N State Road 7,Margate,FL,NULL,US,,,
1930,Korean Medical Supplies & Herbs Inc.,6705 mount Lowe dr,Buena park,CA,NULL,US,,,
1931,Tavicare,5530 Wisconsin Ave. Suite 702,Chevy Chase,MD,NULL,US,301-859-4400,,www.tavicare.com
1933,Health Haven of Moorestown,69 East Main St,Moorestown,NJ,NULL,US,856-231-7744,,www.healhthavenofmoorestown.com
1934,MW Farms LLC,1146 Whitlock Rd.,Alvaton,KY,NULL,US,,,
1935,Womans Place,4304 N McColl Rd.,McAllen,TX,NULL,US,,,
1936,The Fragrance Shoppe,136 North Mt. Pleasant Ave.,Monroeville,AL,NULL,US,,,
1937,Higley Family Chiropractic,1202 Central Ave,Nebraska City,NE,NULL,US,,,
1938,Bambi's Green Acres Natural Market Inc.,805 S. Main Suite 1,Council Bluffs,IA,NULL,US,,,
1939,Peach Vitamins,2900 Peachtree Road NE Ste 112,Atlanta,GA,NULL,US,404-266-9115,,peachvitamins.com
1940,Virgin Health Spring,10813 Nw 30th Street Building 125  WEB 84054,Miami,FL,NULL,US,868-680-7587,,
1941,G&W USA LLC,3601 W. MacArthur Boulevard #906,Santa Ana,CA,NULL,US,714-487-9582,,www.agereviver.com
1942,Jamaican Herbal Healing & Vitamins,4264 N. State Rd. 7,Lauderdale Lakes,FL,NULL,US,(954) 730-8894,,jamaicaherbal.com
1943,La Paz Spa,26641 Cabot Rd.,Laguna Hills,CA,NULL,US,(949) 228-1654,,www.lapazspa.com
1944,Naturita Health Food Store,4901 Florence Ave.,Bell,CA,NULL,US,(323) 459-3930,,
1945,Haute Colour Salon,410 Marina Drive,Seal Beach,CA,NULL,US,562-335-8362,,
1946,Fresh Health Food Emporium,1276 Fulton St,Brooklyn,NY,NULL,US,(718) 230-5091 ,,http://www.freshhealthfoodemporium.com/
1947,SCV Vitamins and Wellness,25878 The Old Road,Stevenson Ranch,CA,NULL,US,,,
1948,Thorn Tree Chemist,"Kimathi Street, Opp Kimathi House POBOX 418",Nairobi,,NULL,KE,,,
1950,UOK,8841 McVicker Ave,Morton Grove,IL,NULL,US,,,
1953,Rising Tide Natural Market,42 FOREST AVE,GLEN COVE,NY,NULL,US,,,
1954,Babalkhair Trading & Contracting,PO Box 14498 Faiha K HALED BEN AL WALED ST.,Kuwait,,NULL,KW,,,
1955,The Natural Way,12345 Olive Blvd,Creve Coeur,MO,NULL,US,,,
1956,Dr. Elton Kerr,320 W. 10th St.,Kennewick,WA,NULL,US,,,
1957,Lucky's Natural Foods LLC,101 S. Broadway,Lake Orion,MO,NULL,US,,,
1958,Gardenville Natural Food,5121 Crestway Dr. Suite 511,San Antonio,TX,NULL,US,210-654-7728,,
1959,Herbs & More,1816 S. Hwy 51 Suite 100,Decautor,TX,NULL,US,(940) 627-6778,,
1960,East Lab LLC,1759 Oceanside Blvd C 177,Oceanside,CA,NULL,US,,,
1961,Bridger's Fitness and Physique,227 Little Keen Rd.,Waymart,PA,NULL,US,(570) 499-7453,,
1962,Rainbow's End Health Store,1100 East Sahara Avenue Unit 120,Las Vegas,NV,NULL,US,(702) 737-1338,,
1964,Eastern Pharmacy,2046 W. Silver Springs Blvd.,Ocala,FL,NULL,US,(352) 622-9909,,
1966,Vidamax Inc.,Plaza Humacao #17 250 Calle Cruz Ortiz Stella,Humacao,PR,NULL,US,,,
1967,AllWell Natural Health,845 S.Otsego Ave A1,Gaylord,MI,NULL,US,,,
1968,Health Foods West,1923 Bessemer Road,Birmingham,AL,NULL,US,(205) 923-0001,,
1970,1vitamin.ru,Bashilovscaya 7-39,Moscow,,NULL,RU,,,
1971,Chris' Herb Shop,333 So. Main St. Ste.D,Red Bluff,CA,NULL,US,,,
1972,Olive May Health Food,516 Main Street,East Orange,NJ,NULL,US,,,
1974,Mr D,1830 NW 20th St.,Miami,FL,NULL,US,,,
1975,Ms.,1404 N Main St,Blacksburg,VA,NULL,US,,,
1976,Health Nut Nutrition,1701 Enterprise Dr.,Lynchburg,VA,NULL,US,,1 (434) 239-5170,
1977,"Oxygen America, Inc",19640 West Dixie Hwy B213,Miami,FL,NULL,US,(305) 933-4219,,www.oxygenamerica.com
1978,Colors of Health LLC,31 Sims St,Dickinson,ND,NULL,US,(701) 483-1060,,
1979,The Nutrition Center Inc.,150 FRANKLIN FARM LANE,CHAMBERSBURG,PA,NULL,US,,(717) 263-4725,
1980,Wrights Nutrients,6630 US 19,New Port Richey,FL,NULL,US,,,
1981,Cordova Farmer's Market,1150 N. Germantown Pkwy,Cordova,TN,NULL,US,, (901) 417-8407,
1982,GOLDENMORINGAUSA.COM,2061 Stoney Chase Dr.,Lawrenceville,GA,NULL,US, (888) 562-8911,,goldenmoringausa.com
1984,Herbs Vitamins & More,1305 Cedar Crest Rd. Suite 103,Dallas,GA,NULL,US,,(678) 919-7790,
1985,Martha's Health Foods & Herbs,215 W. Kenosha St.,Broken Arrow,OK,NULL,US,(918) 258-0877,,
1986,Life Natural Food's,12501 N.E. 8th Ave,No. Miami,FL,NULL,US,(305) 891-5808,,
1987,Health and Wellness Club,4903 Ave. N,Brooklyn,NY,NULL,US,718-758-4003,,
1988,Fresh Start Nutrition Inc,102 Howard St. E.,Live Oak,FL,NULL,US,386- 364- 1259,,www.freshstartliveoak.com
1989,Parkade Health Shoppe,378 Middle Tpke w.,Manchester,CT,NULL,US,860-646-8178,,http://www.cthealthshop.com/
1990,Original Healing LTD,43 Walkers Road #2- PO Box 1296,Gerogetown- Grand Cayman,,NULL,KY,(345) 922-9293,,
1991,"Center for Holistic Health, Nutrition & Vacavil",97 Dobbins St. Suite C,Vacaville,CA,NULL,US,(707) 451-4058,,
1993,Alliance Naturopathic Group,1965 E 21st. Street,Signal Hill,CA,NULL,US,,,
1995,Thrifty Way Pharmacy of Kaplan,100 North Cushing Ave,Kaplan,LA,NULL,US,(337) 643-6440,,
1996,Aha Yoga & Health Centers LLC,"5934 Royal Lane, Suite 252",Dallas,TX,NULL,US,214-350-2269,,
1997,Holly's House of Herbs,273 Wooster Rd. North Unit B,Barberton,OH,NULL,US,303-848-1525,,
1998,Nature's Gift Organic Market,4306 N. Saginaw Rd,Midland,MI,NULL,US,,989-835-4438,
1999,Realife Nutrition,3401 W. Airport Fwy. Ste. 120,Irving,TX,NULL,US,(972) 252-1900,,
2000,Zen Bar,1401 SW 1st Ave,Fort Lauderdale,FL,NULL,US,(954) 706-6555,,
2001,West Texas Machinery ,1212 S. Main,Seminole,TX,NULL,US,,,
2002,Nature's Living Bounty,1923 Holland Ave,Port Huron,MI,NULL,US,810-364-9240,,
2003,Aurora Benevolent Healing Center,1238 NW Glisan Street Suite V,Portland,OR,NULL,US,(503) 288-9793,,
2004,Herbs N Health,"Trin Box 003, 7801 NW, 37th Street",Doral,FL,NULL,US,868 6842220,,
2005,Wise Women botanicals,500 West Hwy 24,Moberly,MO,NULL,US,6602631033,,
2006,Skeete Enterprises,21146 Wildcroft Dr,Katy,TX,NULL,US,832-264-5563,,
2007,Better Living Market,301 North Monroe Street,Ruston,IL,NULL,US,(318) 254-0761,,
2008,Natural Food Center,Bo. Algarrobo Sector Cuba #1060,Mayaguez,PR,NULL,US,1(787) 833-4911,,
2009,Living Green Fresh Market,1305 E Commercial Blvd,Oakland Park,FL,NULL,US,954-678-8914,,
2010,Integrative Health,3001 Tootle Rd.,Morehead City,NC,NULL,US,(252) 671-2306,,
2011,COLONY PLAZA INC,140 West Hwy 5,Waconia,MN,NULL,US,(952) 442-2817,,
2013,Nature's Remedy 2,120 West Main St,Allegany,NY,NULL,US,,,
2014,Nancy Herbs Alternative Health Shop,215 N. Chouteau Ave.,Chouteau,OK,NULL,US,(918) 476-4151,,
2015,My Pet Food Store,6132 East Riverside Blvd,Loves Park,IL,NULL,US,(815) 904-6390,,
2016,Whole Health,106 E. 8th St.,Tyler,TX,NULL,US,(903) 581-8811,,
2017,Green Concepts Company Limted,"2/FI. Prosperous Comm Bldg, 54 Jardine's Bazaar",Causeway Bay,,NULL,HK, 852-2882-4848,,
2018,Health Nutz Natural Foods,19844 S. LaGrange Rd.,Mokena,IL,NULL,US,708-479-7578,,
2019,"The Basket is Full, INC",3939 N 48th St.,Lincoln,NE,NULL,US,(800) 894-8551,,
2020,The Truck Patch Natural Market,906 Southwest Dr. Suite B,Jonesboro,AR,NULL,US,,870-333-2977,
2021,B-Healthy,8449 SW HWY 200#139,Ocala,FL,NULL,US,352-854-4577,,
2022,Roots Natural Foods,100 Crawford Street,Leominster,MA,NULL,US,,,
2023,Medical Arts Health & Nutrition,1389 West Main Street Suite 124,Waterbury,CT,NULL,US,203-755-1105,,
2024,Sunshine Health Foods,113 South Industrial Rd.,Tupelo,MS,NULL,US,662-844-1560,,
2025,Shore Spinal Rehab Center,107 River Ave/rt 35s  Vive Fitness Bldng,Point Pleasant Beach,NJ,NULL,US,732-899-5660,,
2026,Center Health & Harmony,811 Nacogdoches St.,Center,TX,NULL,US,(936) 598-4987,,
2027,Descubra Health Foods,1773 Ave. T. Pinero,San Juan,PR,NULL,US,787-200-8888,,
2028,The Herb Shop LLC,11016 St. Hwy 76 Ste. 12,Branson West,MO,NULL,US,417-272-8554,,
2029,Nutritional Health Restoration,6771 Highland Rd. ,Waterford,MI,NULL,US,248-698-8855,,www.nutritionalhealthrestoration.com
2030,Back to Roots,2341 E. Postal Rd. Ste. B,Pahrump,NV,NULL,US,(775) 419-6338,,
2031,Genesis Whole Foods,7001 Saint Andrews Rd. B-2,Columbia,SC,NULL,US,803-732-3847,,
2032,HSU & CO,2007 Morse Rd.,Columbus,OH,NULL,US,614-861-8108,,
2033,Wilma's Health Care,203 South. Main St.,Churubusco,IN,NULL,US,260-693-6382,,
2034,Country Vitamins,919 NW Circle Blvd # E,Corvaillis,OR,NULL,US,541-757-3170,,www.countryvitamins.com
2035,The Homestead Store,13877 McBeth Road,New Hampshire,OH,NULL,US,(419) 568-2855,,
2036,Garden Patch Market,228 W. Edison Rd. Suite 1,Mishawaka,IN,NULL,US,574-255-3451,,
2037,Advanced Holistic Healthcare,901 Stewart Avenue Suite 285,Garden City,NY,NULL,US,(516) 742-5715,,
2038,Sabah Marjan,45 Nelson St Box 814,Lakefield,ON,NULL,CA,705-740-0865,,
2039,Purple Mountain Natural Market,308 E. 6th Ave.,Rome,GA,NULL,US,706-232-2706,,
2040,Healthy Harvey's,3183 Pelham Parkway,Pelham,AL,NULL,US,417-718-1707,,
2041,Healthy Harvey's,3183 Pelham Parkway,Pelham,AL,NULL,US,417-718-1707,,
2042,Vita Natura,PO Box 11931 Caparra Heights Station,San Juan,PR,NULL,US,787-744-8855,,
2043,Healthways Medical Group,1281 N Diamond Bar Blvd.,Diamond Bar,CA,NULL,US,(562) 698-7161,,
2044,Homestead Herb Farm,122 Porter Pond Rd,Oneco,CT,NULL,US,860-564-4502,,N/A
2045,Organic Herbs For Life,5480 W. Amman St.,Dunnellon,FL,NULL,US,(954) 245-8864,,
2046,Bristol Health Food Store,1600 Edgemont AVE,Bristol,TN,NULL,US,423-968-1241,,
2047,Savoury,2240 Lake Washington Blvd Suite 120,West Sacramento,CA,NULL,US,(916) 873-8071,,
2049,Salon Couture of Southington,32 Center Street,Southington,CT,NULL,US,860-426-9910,,www.saloncouturellc.com
2050,Well Naturally Holistic Health,2633 Lake Drive,Singer Island,FL,NULL,US,561-848-5650,,
2051,Allergy Free & More,180 Watchung Dr,Hawthorne,NJ,NULL,US,(201) 857-4401,,
2053,Holistic Anti-Aging Center,"3 W. Carrillo Street, Suite 201",Santa Barbara,CA,NULL,US,805-969-3600,,delaneygabriel.com
2054,Soulistic Medicare,House#151 Sector 55,Gurgaon Haryana,,NULL,IN,(+91)9958875522,,
2055,A Matter of Health,138 ROCKLAND PLAZA,NANUET,NY,NULL,US,(845) 627-3333,,
2056,Natural Food Patch,221 W. 9 mile Rd,Ferndale,MI,NULL,US,(248) 546-5908,,
2057,Well Way Whole Health Shoppe,2305 Stemley Bridge Road,Pell City,AL,NULL,US,(205) 884-1160,,
2058,Golden Harvest Market,3215 Cty Rd G,Rhinelander,WI,NULL,US,715-362-5266,,
2059,Federal Hill Natural Market,1205 Light St.,Baltimore,MD,NULL,US,410-625-8888,,
2060,New Life Nutritional Inc.,714 West 181st.,New York,NJ,NULL,US,(212) 923-6386,,
2061,Eden's Natural Market,16328 Lee Hwy,Gainsville,VA,NULL,US,703-753-2302,,
2062,Integrative Family Wellness Center,16535 W. Bluemound Rd. Suite 222,Brookfield,WI,NULL,US,(262) 754-4910,,
2063,Bio Harmonic Health LLC,,Scottsdale,AZ,NULL,US,(480) 588-3311,,
2064,"GKP Ecommerce, LLC",635 Jeffers Cir.,Exton,PA,NULL,US, 484-713-9445,,
2065,Vita Foods Health Store,173 E. Rowland St.,Covina,CA,NULL,US,(909) 510-0050,,
2066,Revolution Wellness,6011 Broadway Suite 101,San Antonio,TX,NULL,US,(210) 771-2136,,
2067,GIAS Organic LLC,602 Hamlet Court,Conyers,GA,NULL,US,(470) 226-9822,,
2068,Great Earth Vitamins,14210 Culver Drive Suite B,Irvine,CA,NULL,US,(949) 251-1234,,
2069,The Natural Path,100 Sabal Palms Row Suite 2,Youngsville,LA,NULL,US,337-412-1382,,
2070,Spokane Vitamin,12623 E Sprague Ave,Spokane Valley,WA,NULL,US,509-326-5826,,www.spokanevitamin.com
2071,The Natural Way,35 S. Main St.,Mayville,WI,NULL,US,(920) 387-9899,,
2072,Harry's Health,1761 Grand Ave.,Baldwin,NY,NULL,US,(516) 705-8408,,
2073,Servicio Medico deda la Bahia,Francisco Med. Asc. #500 ,Puerto Vallart Jalisco,,NULL,MX,011-52-1-322-223-1600,,
2076,Adonijah Health Food,202 Utica Ave.,Brooklyn,NY,NULL,US,718-778-9236,,
2078,Kokua Market,263 South King Street,Honolulu,HI,NULL,US,808-941-1922,,kokuamarket.ning.com
2079,Patou Spa,709 D. St. SE,Washington DC,DC,NULL,US,(202) 543-7643,,
2080,Marlene Siegel,4575 Pet Lane,Lutz,FL,NULL,US,8139732929,,www.pascovet.com
2081,Green Earth Vitamins,2470 Stearns St. #183,Simi Valley,CA,NULL,US,,,www.greenearthvitamins.com
2082,Haven Pharmacy,47 Adebiyi Abdul Quadri Magodo Pahse 2G.R.A,Magodo Shangisha Lagos,,NULL,US,2.3418E+13,,
2083,Discount Vitamin Store,"2064 Verdugo Boulevard, Suite G",Montrose,CA,NULL,US,818-248-0422,,
2084,Nutrition West,116 East Fairview Ave,Meridian,ID,NULL,US,2088883600,,www.nutritionwest.com
2086,Colby Natural Health,141 S. Main Street,Morton,IL,NULL,US,(309) 266-7363,,
2087,Wellness Center of Paris,1745 Ballard Drive,Paris,TX,NULL,US, 903-739-2552,,
2088,Wellness Center of Paris,1745 Ballard Drive,Paris,TX,NULL,US, 903-739-2552,,
2089,Melsha Chiropractic,100 Quaker Lane,Villanova,PA,NULL,US,(610) 527-9440,,
2090,The Healthy Way,1116 Champlain Street,Ogdensburg,NY,NULL,US,315-713-4877,,www.healthywaynewyork
2091,Ivy's Bridge to Better Health,462 El Camino Real,Tustin,CA,NULL,US,714-832-0750,,www.ivys.com
2092,Ivy's Bridge to Better Health,462 El Camino Real,Tustin,CA,NULL,US,714-832-0750,,www.ivys.com
2093,Healing Wonders,"28050 Southfield Road, Suite 260",Lathrup Village,MI,NULL,US,2482893308,,www.healingwondersllc.com
2094,Sandy Woods Wellness,536 East 23rd St.,Baltimore,MD,NULL,US,410-294-4555,,
2095,Unrepentant Artist,532 Front St,Fairplay,CO,NULL,US,(303) 204-2551,,
2097,"Health Unlimited, Inc.",2968 North Druid Hills Road,Atlanta,GA,NULL,US,404-633-6677,,
2098,The Health Hut,8520 Old CR54,New Port Richey,FL,NULL,US,727-848-6338,,
2099,Nature's Healthy Harvest/ Lake Washington Shoppes,2330 North Wickham Road Suite 14,Melbourne,FL,NULL,US,828-610-3989,,natureshealthyharvest.net
2100,Natures Pickins,464 Connellsville Street,Uniontown,PA,NULL,US,724-438-4211,,
2101,Village Nutrition,"3925 Highway 7 North, Suite C",Hot Springs Village,AR,NULL,US,501-984-6800,,
2102,Trenton Health Food and Herb Store,11961 South Main Street,Trenton,GA,NULL,US,7066575701,,
2103,The Green Apple Health Foods,175 South Rolling Acres,lady Lake,FL,NULL,US,352-643-0690,,
2104,Sweet Basil's Health Foods and Wellness Center,2551 East Pinetree Blvd.,Thomasville,GA,NULL,US,229-228-0730,,
2105,Grassroots Natural Market,2007 Park Street,Jacksonville,FL,NULL,US,904-236-4938,,www.grassrootsnaturalmarket.com
2106,Native Sun Natural Foods Market,11030 Bay Meadows Road Jacksonville,Jacksonville,FL,NULL,US,,,
2108,Sundrop Health Foods Inc.,639 9th Street West,Columbia Falls,MT,NULL,US, (406) 892-9295,,
2109,Deb's Natural Source,3490 West Dunnellon Road,Dunnellon,FL,NULL,US,352-586-0754,,
2110,Comfrey Corner Heath,621 South 30th Street,Heath,OH,NULL,US, 740-522-8254,,
2111,Gloria's Health Hut,"951  Old Dixie Highway, Unit 3",Vero Beach,FL,NULL,US,7727702101,,
2112,Laughter In Your Belly Wellness,3608 President David Drive,Baton Rouge,LA,NULL,US,2254216772,,
2113,Corner Health Foods,502 North Seymour Avenue,Mundelein,IL,NULL,US,847-566-5435,,www.cornerhealthfood.com
2114,Potpourri Health Foods,"310 Litchfield Ave, SW",Willmar,MN,NULL,US,3202355487,,
2115,"Caju Cooperative, Inc.","1895 West Commonwealth Ave, Unit B",Fullerton,CA,NULL,US,,,
2116,Health Food Market,"109 North Main Street, Suite 1",McPherson,KS,NULL,US,620-241-0105,,
2117,River City Nutrition,833 S Kirkwood Rd,Kirkwood,MO,NULL,US,314-822-1406,,
2118,Sunrise Health Foods,17650 Torrence Ave,Lansining,IL,NULL,US,7084746166,,
2119,Sunrise Health Foods,1708 E. Lincoln Way,Valparaiso,IN,NULL,US,,,
2120,Tonic Juicery,"320 Main Street, Suite 102",Carbondale,CO,NULL,US,,,
2121,Brighter Dawn Clinic,145 Riegels Church Rd.,Millersburg,PA,NULL,US,,,
2122,Natures Manna,1168 Julian R. Allsbrook,Roanoke Rapids,NC,NULL,US,,,
2123,Organic Vit,670 Meacham Rd.,Elk Grove Village,IL,NULL,US,,,
2124,"Wildflower Wellness, LLC",1200 Park Road 31,Spring Branch,TX,NULL,US,,,
2126,Paradise Organics,"PO BOX 88, 2700SR 261",Newburgh,IN,NULL,US,,,
2127,Frazier NutriSearch,295 SW Marley Glen,Lake City,FL,NULL,US,,,
2128,"The Granary Whole Foods, Inc.",1738 Kingsley Ave.,Orange Park,FL,NULL,US,,,
2129,Nutrition Smart,10980 Pines Blvd.,Pembroke Pines,FL,NULL,US,954-437-0035,,
2130,Camas Organic Market,300 Main St,Hot Springs,MT,NULL,US,406-741-2148,,
2131,Brown's Market,5718 Silver Hill Road,District Heights,MD,NULL,US,3019673059,,
2132,Homeopathic Medical Clinic,4201 Excelsior Blvd. #102,Minneapolis,MN,NULL,US,9529338900,,
2133,Debbie's Health Foods INC,862 Saxon Blvd,Orange City,FL,NULL,US,1-386-775-5333,,www.debbieshealthfoods.com
2134,"Natural Choice Health Market, Inc.",287 Merrick Road,Rockville Centre,NY,NULL,US,,,
2135,"The Health Tree, LLC","240 South White Horse Pike, Blueberry Crossing, Unit C7",Hammonton,NJ,NULL,US,,,
2136,Chalet Hallmark,67 West Main Street,Vernal,UT,NULL,US,435-789-3303,,
2137,Good Mother's Health Foods,1116 Via Verde,San Dimas,CA,NULL,US,9093943315,,
2138,Albemarle Nutrition,745 NC-24,Albemarle,NC,NULL,US,(704) 982-6619,,
2139,Healthy Habitz 4 Life,975 North Main Street,Frankenmuth,MI,NULL,US,9896520537,,
2140,Nature's Discount,119b Welfare RD,Cole Bay,,NULL,SX,7215443170,1-721-544-3170,N/A
2141,Fire Your Diet,248 Woodrow Rd.,Staten Island,NY,NULL,US,9173999754,8773477839,www.kasperinstitute.com
2142,The Cornucopia,1104 Thorpe Ln #J,San Marcos,TX,NULL,US,,,smcornucopia.com
2143,The Vitamin Nut,4717 A East 41st Street,Tulsa,OK,NULL,US,918-884-3444,,
2144,Ameling Chiropractic and Acupuncture,11705 Gravois Road,St. Louis,MO,NULL,US,3148436200,,
2145,JB's Health Mart,1504 Preacher Roe #2,West Plains,MO,NULL,US,4172551654,,
2146,Nature's Touch Health Store,2805 Southwest Blvd.,San Angelo,TX,NULL,US,,,
2147,Rosemarys Herb Shop Inc.,1705 Sudderth Dr,Ruidoso,NM,NULL,US,,,www.rosemarysherbshop.com
2148,Cause & Effect,"134 Court Avenue, Suite 100",Sevierville,TN,NULL,US,,,
2149,"Coming Home, LLC",102 North Missouri Ave.,Roswell,NM,NULL,US,,,
2150,Sunflower Health Food,628 Hwy 51 ByPass W,Dyersburg,TN,NULL,US,,,
2151,Distribuidora Imperial,2214 Austin Ave. Suite D.,Mcallen,TX,NULL,US,33 12 01 38 51,,
2152,Korth Health Products,1171 South Broadway,Sulphur Springs,TX,NULL,US,,,
2153,Morning Glory Natural Foods,60 Maine St.,Brunswick,ME,NULL,US,,,
2154,Mr. T's Health Food Store,2214 Nederland Ave,Nederland,TX,NULL,US,409-729-3933,,n/a
2155,Country Health Store,103 Richardson Dr.,Henderson,TX,NULL,US,903-657-4008,,
2156,The Nutrition Shoppe,206 W. 6th Street,"Okmulgee, OK",OK,NULL,US,,,
2157,Thriftway Supermarket,304 Mechem Ave.,Ruidoso,NM,NULL,US,,,
2158,30,8852 State Road 84,David,FL,NULL,US,954-452-1850,,www.simplynaturaljv.com
2159,30,8852 State Road 84,David,FL,NULL,US,954-452-1850,,www.simplynaturaljv.com
2161,Peak Nutrition Centers,145 Oyster Creek Dr # 1A,Lake Jackson,TX,NULL,US,,,
2162,Bayside Fresh Market,9710 West Farm to Market 2147,"Horseshoe Bay, TX",TX,NULL,US,,,
2163,Spring River Health Connection,1358 Hwy 62-412,Hardy,AR,NULL,US,,,
2164,Gun Barrel Health Food & Vitamins,1032 W. Main Street,Gun Barrel City,TX,NULL,US,,,
2165,Natural Health Market,4414 82nd St Unit 103,Lubbock,TX,NULL,US,,,
2166,Photential Health,5016 B-49 Ave,Vermilion,AB,NULL,CA,780-853-0409,,
2167,Stebed Healthcare Ltd,3rd Street,Accra,,NULL,GH,-394908,,
2168,Elbert's Natural Food Market,5614 E. Virginia Street,Evansville,IN,NULL,US,,,
2169,Lux Care Pharmacy,2503 Capital Ave SW,Battle Creek,MI,NULL,US,269-883-9900,,www.luxcarepharmacy.com
2170,Lux Care Pharmacy,2503 Capital Ave SW,Battle Creek,MI,NULL,US,269-883-9900,,www.luxcarepharmacy.com
2171,Oasis Health Food,76 N. Williams Lake Rd.,Waterford,MI,NULL,US,,,
2172,El Dorado Supermart,#7-C Avenida Vista Grande,Santa Fe,NM,NULL,US,,,
2173,Gene's Health Foods,1738 Sweeney St.,Owensboro,KY,NULL,US,,,
2175,Herbal Roots,20721 Central Ave. East,Blountstown,FL,NULL,US,,,
2176,Wayne & Mary's Nutrition Center,3700 S Kiwanis Ave,Sioux Falls,SD,NULL,US,,,
2177,BB's Health Food Store & More,"8154 Highway 59, Suite 205",Foley,AL,NULL,US,,,
2178,Herbwise Naturals,35 Broad St,Westerly,RI,NULL,US,4015967815,,
2179,14 Carrot Whole Foods,5300 Sunset Blvd,Lexington,SC,NULL,US,,,
2180,The Sunspot Natural Market,3717 South Reed Rd. 931 S.,Kokomo,IN,NULL,US,7654535555,,
2181,Whole Health for the Whole Family,22 S. Weston Rd.,Troy,OH,NULL,US,,,
2182,Earth Mother Health Foods,220 E. Harrison,Farmington,MO,NULL,US,,,
2183,Blessings Herb Shop,2447 Tiffin Ave.,Findlay,OH,NULL,US,,,
2184,Pearl Street Market,118 E. Pearl St.,Winamac,IN,NULL,US,,,
2185,The Nutrition Center,"Trade Winds Shopping Center S. Hwy 27, Stop Light #6",Somerset,KY,NULL,US,,,
2186,HSU & CO,2007 Morse Road,Columbus,OH,NULL,US,,,
2187,HSU & CO,4355 Morse Rd.,Gahanna,OH,NULL,US,,,
2188,Dandelion Herb Shop,604 S. Crain Hwy.,Glen Burnie,MD,NULL,US,,,
2189,"Sunrise Natural Foods - Auburn, CA",2160 Grassvalley Hwy,Auburn,CA,NULL,US,,,
2190,Organic Market,32 Market Street,Mashpee,MA,NULL,US,,,
2191,Macs Medicine Mart,1455 East Center Street,Kingsport,TN,NULL,US,,,
2193,The ETC Shop LLC,PO Box 406,Pedricktown,NJ,NULL,US,,,
2194,The Peach Basket Natural Foods,334 West Main Street,Fredericksburg,TX,NULL,US,,,
2195,Nutrition Works Educational Services,543 W. Franklin Street,Womelsdorf,PA,NULL,US,,,
